"Step","ddqn_5jioz8z8 - Ask Price","ddqn_5jioz8z8 - Ask Price__MIN","ddqn_5jioz8z8 - Ask Price__MAX"
"164867","100.05","100.05","100.05"
"164953","100.03","100.03","100.03"
"165041","100.02","100.02","100.02"
"165050","100.03","100.03","100.03"
"165270","100.02","100.02","100.02"
"165309","100.03","100.03","100.03"
"165334","100.03999999999999","100.03999999999999","100.03999999999999"
"165428","100","100","100"
"165502","100.02","100.02","100.02"
"165579","100.02","100.02","100.02"
"165770","100.04","100.04","100.04"
"165808","100.02","100.02","100.02"
"165956","100.00999999999999","100.00999999999999","100.00999999999999"
"165994","100.02","100.02","100.02"
"166034","99.99000000000001","99.99000000000001","99.99000000000001"
"166087","100.00999999999999","100.00999999999999","100.00999999999999"
"166213","100.00999999999999","100.00999999999999","100.00999999999999"
"166331","100.02","100.02","100.02"
"166451","100.07","100.07","100.07"
"166624","100.06","100.06","100.06"
"166940","100.03","100.03","100.03"
"167096","100","100","100"
"167446","100.06","100.06","100.06"
"167452","100.02","100.02","100.02"
"167462","100.02","100.02","100.02"
"167560","100.05","100.05","100.05"
"167721","100.04","100.04","100.04"
"167752","100.00999999999999","100.00999999999999","100.00999999999999"
"167779","100.05","100.05","100.05"
"167787","100.00999999999999","100.00999999999999","100.00999999999999"
"167945","100.00999999999999","100.00999999999999","100.00999999999999"
"167952","100","100","100"
"167974","100.02","100.02","100.02"
"168018","100.00999999999999","100.00999999999999","100.00999999999999"
"168058","100.05","100.05","100.05"
"168161","100.02","100.02","100.02"
"168299","100.02","100.02","100.02"
"168336","100.06","100.06","100.06"
"168344","100.03999999999999","100.03999999999999","100.03999999999999"
"168439","100.04","100.04","100.04"
"168591","100.11","100.11","100.11"
"168615","100.00999999999999","100.00999999999999","100.00999999999999"
"168698","100.02","100.02","100.02"
"168822","100.01","100.01","100.01"
"169061","99.99","99.99","99.99"
"169080","100.09","100.09","100.09"
"169153","100.02","100.02","100.02"
"169264","100.02","100.02","100.02"
"169441","100.00999999999999","100.00999999999999","100.00999999999999"
"169843","100.02","100.02","100.02"
"169869","100.02","100.02","100.02"
"169877","100.05","100.05","100.05"
"169942","100.02","100.02","100.02"
"169968","100","100","100"
"170017","99.99","99.99","99.99"
"170037","100","100","100"
"170130","100.02","100.02","100.02"
"170209","100.05000000000001","100.05000000000001","100.05000000000001"
"170212","100.03999999999999","100.03999999999999","100.03999999999999"
"170303","100.03","100.03","100.03"
"170325","100.00999999999999","100.00999999999999","100.00999999999999"
"170363","100.02","100.02","100.02"
"170413","100.00999999999999","100.00999999999999","100.00999999999999"
"170424","99.98","99.98","99.98"
"170530","100.06","100.06","100.06"
"170548","99.97","99.97","99.97"
"170600","100.00999999999999","100.00999999999999","100.00999999999999"
"170687","100.02","100.02","100.02"
"170802","100.00999999999999","100.00999999999999","100.00999999999999"
"170956","100","100","100"
"171450","100.05","100.05","100.05"
"171497","100.03","100.03","100.03"
"171508","100.05","100.05","100.05"
"171607","99.98","99.98","99.98"
"171743","100.02","100.02","100.02"
"171833","100.07","100.07","100.07"
"171936","100.02","100.02","100.02"
"171957","100.00999999999999","100.00999999999999","100.00999999999999"
"172038","100","100","100"
"172111","100.07","100.07","100.07"
"172261","100.03","100.03","100.03"
"172277","100.02","100.02","100.02"
"172364","100.03","100.03","100.03"
"172530","100.03","100.03","100.03"
"172624","100.03","100.03","100.03"
"172632","100.02","100.02","100.02"
"172777","100","100","100"
"172826","100","100","100"
"173066","100.00999999999999","100.00999999999999","100.00999999999999"
"173219","100.03","100.03","100.03"
"173222","100.00999999999999","100.00999999999999","100.00999999999999"
"173302","100.00999999999999","100.00999999999999","100.00999999999999"
"173352","100","100","100"
"173486","100.03999999999999","100.03999999999999","100.03999999999999"
"173541","100","100","100"
"173563","100.03999999999999","100.03999999999999","100.03999999999999"
"173964","100.04","100.04","100.04"
"174116","100.03","100.03","100.03"
"174154","99.99","99.99","99.99"
"174264","100.04","100.04","100.04"
"174307","100.01","100.01","100.01"
"174423","100","100","100"
"174478","100.03999999999999","100.03999999999999","100.03999999999999"
"174681","100","100","100"
"174747","100","100","100"
"174773","100.05","100.05","100.05"
"174840","100.03","100.03","100.03"
"174861","100.04","100.04","100.04"
"174903","99.99","99.99","99.99"
"174966","100.02","100.02","100.02"
"175083","100.00999999999999","100.00999999999999","100.00999999999999"
"175097","100.02","100.02","100.02"
"175230","100.03","100.03","100.03"
"175406","100.02","100.02","100.02"
"175595","100","100","100"
"175683","99.99","99.99","99.99"
"175814","100.02","100.02","100.02"
"175840","100.00999999999999","100.00999999999999","100.00999999999999"
"175921","100.03999999999999","100.03999999999999","100.03999999999999"
"176192","100.03","100.03","100.03"
"176259","100.02","100.02","100.02"
"176328","100.08","100.08","100.08"
"176381","100.03999999999999","100.03999999999999","100.03999999999999"
"176706","100.04","100.04","100.04"
"176727","100","100","100"
"176817","100.02","100.02","100.02"
"176857","100.03","100.03","100.03"
"176923","100","100","100"
"176966","100.05","100.05","100.05"
"177016","100.06","100.06","100.06"
"177037","100.06","100.06","100.06"
"177119","100.03","100.03","100.03"
"177216","100.01","100.01","100.01"
"177567","100.03999999999999","100.03999999999999","100.03999999999999"
"177770","100","100","100"
"177782","100.04","100.04","100.04"
"177812","100.00999999999999","100.00999999999999","100.00999999999999"
"178019","100.06","100.06","100.06"
"178163","100.02","100.02","100.02"
"178418","100.04","100.04","100.04"
"178503","100.09","100.09","100.09"
"178750","100.02","100.02","100.02"
"178856","99.99","99.99","99.99"
"178878","100.08","100.08","100.08"
"179018","100","100","100"
"179045","100.02","100.02","100.02"
"179227","100.03","100.03","100.03"
"179304","100.02","100.02","100.02"
"179359","100.00999999999999","100.00999999999999","100.00999999999999"
"179360","100.03","100.03","100.03"
"179513","100.02","100.02","100.02"
"179601","100.01","100.01","100.01"
"179610","100.05","100.05","100.05"
"179660","100.03999999999999","100.03999999999999","100.03999999999999"
"179815","100.00999999999999","100.00999999999999","100.00999999999999"
"179827","100.00999999999999","100.00999999999999","100.00999999999999"
"179844","100.03","100.03","100.03"
"179927","99.98","99.98","99.98"
"179945","100.02","100.02","100.02"
"179991","100.03999999999999","100.03999999999999","100.03999999999999"
"180082","100.04","100.04","100.04"
"180084","99.99","99.99","99.99"
"180126","100.03","100.03","100.03"
"180311","100.03999999999999","100.03999999999999","100.03999999999999"
"180390","99.99","99.99","99.99"
"180521","100.03999999999999","100.03999999999999","100.03999999999999"
"180698","100.01","100.01","100.01"
"180767","100.07000000000001","100.07000000000001","100.07000000000001"
"180864","100.00999999999999","100.00999999999999","100.00999999999999"
"180893","100.03","100.03","100.03"
"181047","100.06","100.06","100.06"
"181440","99.99","99.99","99.99"
"181610","100.02","100.02","100.02"
"181706","100.00999999999999","100.00999999999999","100.00999999999999"
"181946","100.03","100.03","100.03"
"182227","100.04","100.04","100.04"
"182246","100.00999999999999","100.00999999999999","100.00999999999999"
"182286","99.99","99.99","99.99"
"182346","100.02","100.02","100.02"
"182415","100.00999999999999","100.00999999999999","100.00999999999999"
"182448","100.00999999999999","100.00999999999999","100.00999999999999"
"182571","100.00999999999999","100.00999999999999","100.00999999999999"
"182579","100.05","100.05","100.05"
"182669","100.02","100.02","100.02"
"182683","100.05","100.05","100.05"
"182687","100.05","100.05","100.05"
"182735","100.07","100.07","100.07"
"182741","100.03","100.03","100.03"
"182780","100","100","100"
"182806","100.06","100.06","100.06"
"182906","100.04","100.04","100.04"
"182922","100.00999999999999","100.00999999999999","100.00999999999999"
"182949","100.02","100.02","100.02"
"183115","100.03","100.03","100.03"
"183162","100.05","100.05","100.05"
"183364","100","100","100"
"183403","100.03","100.03","100.03"
"183602","100","100","100"
"183719","100.08","100.08","100.08"
"183750","100.03","100.03","100.03"
"183763","100.02","100.02","100.02"
"183830","100.02","100.02","100.02"
"183882","100.00999999999999","100.00999999999999","100.00999999999999"
"183961","100.03","100.03","100.03"
"184065","100","100","100"
"184067","100","100","100"
"184305","100.02","100.02","100.02"
"184330","100.09","100.09","100.09"
"184440","100.02","100.02","100.02"
"184458","99.99","99.99","99.99"
"184555","100.02","100.02","100.02"
"184715","99.98","99.98","99.98"
"184958","99.98","99.98","99.98"
"185132","100.03","100.03","100.03"
"185136","100.02","100.02","100.02"
"185184","100.05","100.05","100.05"
"185264","100.02","100.02","100.02"
"185288","100.02","100.02","100.02"
"185310","100.03","100.03","100.03"
"185396","100.01","100.01","100.01"
"185411","100.03999999999999","100.03999999999999","100.03999999999999"
"185419","100.03999999999999","100.03999999999999","100.03999999999999"
"185704","100.05","100.05","100.05"
"185823","100.03","100.03","100.03"
"185837","100","100","100"
"185994","100.05","100.05","100.05"
"186079","100.03","100.03","100.03"
"186092","100.02","100.02","100.02"
"186115","99.97","99.97","99.97"
"186280","100.02","100.02","100.02"
"186410","100.03","100.03","100.03"
"186445","100.02","100.02","100.02"
"186446","100.02","100.02","100.02"
"186493","100.02","100.02","100.02"
"186515","100.05","100.05","100.05"
"186707","100.02","100.02","100.02"
"186708","100.03999999999999","100.03999999999999","100.03999999999999"
"186797","100","100","100"
"187211","100.03","100.03","100.03"
"187383","100.07","100.07","100.07"
"187484","100.00999999999999","100.00999999999999","100.00999999999999"
"187590","100","100","100"
"187678","100.03","100.03","100.03"
"187697","100.02","100.02","100.02"
"187944","99.97","99.97","99.97"
"187973","99.98","99.98","99.98"
"188001","99.98","99.98","99.98"
"188008","100.00999999999999","100.00999999999999","100.00999999999999"
"188126","100.03","100.03","100.03"
"188357","100.00999999999999","100.00999999999999","100.00999999999999"
"188540","100.02","100.02","100.02"
"188563","100","100","100"
"188696","100.03","100.03","100.03"
"188707","100.00999999999999","100.00999999999999","100.00999999999999"
"188711","99.99","99.99","99.99"
"188733","100.00999999999999","100.00999999999999","100.00999999999999"
"188784","100.06","100.06","100.06"
"188795","100.02","100.02","100.02"
"188798","100.00999999999999","100.00999999999999","100.00999999999999"
"188807","100.04","100.04","100.04"
"189336","100.01","100.01","100.01"
"189389","100.03","100.03","100.03"
"189412","99.97","99.97","99.97"
"189690","100.02","100.02","100.02"
"189826","100.02","100.02","100.02"
"189832","100.02","100.02","100.02"
"190038","100.03999999999999","100.03999999999999","100.03999999999999"
"190103","100.00999999999999","100.00999999999999","100.00999999999999"
"190184","99.98","99.98","99.98"
"190282","100.00999999999999","100.00999999999999","100.00999999999999"
"190317","100","100","100"
"190323","100.02","100.02","100.02"
"190591","100.02","100.02","100.02"
"190672","100.03","100.03","100.03"
"190727","100.01","100.01","100.01"
"190813","100","100","100"
"191040","100.1","100.1","100.1"
"191300","100.03","100.03","100.03"
"191527","100.03999999999999","100.03999999999999","100.03999999999999"
"191627","100.03","100.03","100.03"
"191687","100.03","100.03","100.03"
"191827","100.06","100.06","100.06"
"191836","100.00999999999999","100.00999999999999","100.00999999999999"
"191868","100","100","100"
"191891","100.00999999999999","100.00999999999999","100.00999999999999"
"192002","100.07","100.07","100.07"
"192120","99.98","99.98","99.98"
"192166","100.06","100.06","100.06"
"192309","100.02","100.02","100.02"
"192330","100","100","100"
"192351","100.03999999999999","100.03999999999999","100.03999999999999"
"192654","100.00999999999999","100.00999999999999","100.00999999999999"
"192684","100.00999999999999","100.00999999999999","100.00999999999999"
"192727","99.98","99.98","99.98"
"192743","100.03999999999999","100.03999999999999","100.03999999999999"
"192807","100.02","100.02","100.02"
"192819","100.01","100.01","100.01"
"192964","100.00999999999999","100.00999999999999","100.00999999999999"
"193024","100.02","100.02","100.02"
"193038","100.02","100.02","100.02"
"193395","100.02","100.02","100.02"
"193465","100","100","100"
"193484","100.03999999999999","100.03999999999999","100.03999999999999"
"193565","100.05","100.05","100.05"
"193568","100.03999999999999","100.03999999999999","100.03999999999999"
"193646","100.02","100.02","100.02"
"193810","100.00999999999999","100.00999999999999","100.00999999999999"
"193983","100.03999999999999","100.03999999999999","100.03999999999999"
"194014","100.03","100.03","100.03"
"194061","100","100","100"
"194096","100.05","100.05","100.05"
"194119","100.02","100.02","100.02"
"194144","100.02","100.02","100.02"
"194352","100.07","100.07","100.07"
"194473","100.05","100.05","100.05"
"194524","100.02","100.02","100.02"
"194529","100.03","100.03","100.03"
"194543","100.01","100.01","100.01"
"194547","100.00999999999999","100.00999999999999","100.00999999999999"
"194920","99.97","99.97","99.97"
"194972","100.00999999999999","100.00999999999999","100.00999999999999"
"195111","100.02","100.02","100.02"
"195128","99.98","99.98","99.98"
"195250","100.01","100.01","100.01"
"195251","99.98","99.98","99.98"
"195256","100.00999999999999","100.00999999999999","100.00999999999999"
"195283","100","100","100"
"195427","100.05","100.05","100.05"
"195602","100.02","100.02","100.02"
"195886","100.00999999999999","100.00999999999999","100.00999999999999"
"195897","100.03","100.03","100.03"
"196029","99.97","99.97","99.97"
"196091","100.03","100.03","100.03"
"196168","100.05","100.05","100.05"
"196174","100","100","100"
"196193","100.03","100.03","100.03"
"196238","100.03","100.03","100.03"
"196363","100.02","100.02","100.02"
"196364","100.02","100.02","100.02"
"196447","100.07","100.07","100.07"
"196583","100.02","100.02","100.02"
"196631","100.06","100.06","100.06"
"196870","100.03999999999999","100.03999999999999","100.03999999999999"
"196949","100","100","100"
"197108","99.96","99.96","99.96"
"197163","100.02","100.02","100.02"
"197185","100.00999999999999","100.00999999999999","100.00999999999999"
"197287","100.02","100.02","100.02"
"197430","100.00999999999999","100.00999999999999","100.00999999999999"
"197566","100.03","100.03","100.03"
"197583","100.07","100.07","100.07"
"197710","100.00999999999999","100.00999999999999","100.00999999999999"
"197818","100.03999999999999","100.03999999999999","100.03999999999999"
"197882","100.02","100.02","100.02"
"198049","100.01","100.01","100.01"
"198235","100.00999999999999","100.00999999999999","100.00999999999999"
"198239","100.03","100.03","100.03"
"198250","100.06","100.06","100.06"
"198335","100.02","100.02","100.02"
"198568","100","100","100"
"198617","99.98","99.98","99.98"
"198620","99.98","99.98","99.98"
"198635","100","100","100"
"198766","100.00999999999999","100.00999999999999","100.00999999999999"
"198915","100.02","100.02","100.02"
"199114","100","100","100"
"199227","100","100","100"
"199251","100.02","100.02","100.02"
"199282","99.99","99.99","99.99"
"199754","100.02","100.02","100.02"
"199872","100.00999999999999","100.00999999999999","100.00999999999999"
"199936","100.02","100.02","100.02"
"200015","100.02","100.02","100.02"
"200041","100.02","100.02","100.02"
"200064","100.03","100.03","100.03"
"200142","100.02","100.02","100.02"
"200151","100.03","100.03","100.03"
"200173","100.03999999999999","100.03999999999999","100.03999999999999"
"200209","99.99","99.99","99.99"
"200373","100.02","100.02","100.02"
"200443","100.07","100.07","100.07"
"200606","100.06","100.06","100.06"
"200633","100.00999999999999","100.00999999999999","100.00999999999999"
"200786","100.00999999999999","100.00999999999999","100.00999999999999"
"201110","100","100","100"
"201210","100.07","100.07","100.07"
"201245","100.02","100.02","100.02"
"201274","100.03999999999999","100.03999999999999","100.03999999999999"
"201377","100.00999999999999","100.00999999999999","100.00999999999999"
"201411","100.03","100.03","100.03"
"201517","100.00999999999999","100.00999999999999","100.00999999999999"
"201539","99.97","99.97","99.97"
"201549","100.02","100.02","100.02"
"201682","100.03999999999999","100.03999999999999","100.03999999999999"
"201912","100","100","100"
"202049","100.03","100.03","100.03"
"202107","100","100","100"
"202109","99.99","99.99","99.99"
"202215","100.06","100.06","100.06"
"202217","100.03","100.03","100.03"
"202274","100.02","100.02","100.02"
"202544","100.03","100.03","100.03"
"202613","100","100","100"
"202736","100.03","100.03","100.03"
"202784","100","100","100"
"202937","100.02","100.02","100.02"
"203073","100","100","100"
"203174","100.03","100.03","100.03"
"203343","100.06","100.06","100.06"
"203367","100.06","100.06","100.06"
"203519","100.02","100.02","100.02"
"203639","100.06","100.06","100.06"
"203773","100.06","100.06","100.06"
"204109","100.00999999999999","100.00999999999999","100.00999999999999"
"204141","100.00999999999999","100.00999999999999","100.00999999999999"
"204143","100.06","100.06","100.06"
"204324","100.04","100.04","100.04"
"204370","100.03","100.03","100.03"
"204620","100.03","100.03","100.03"
"204666","100.03999999999999","100.03999999999999","100.03999999999999"
"204670","100.00999999999999","100.00999999999999","100.00999999999999"
"204932","100.03","100.03","100.03"
"204948","100.02","100.02","100.02"
"204988","100.02","100.02","100.02"
"204997","100","100","100"
"205037","100.00999999999999","100.00999999999999","100.00999999999999"
"205158","99.98","99.98","99.98"
"205168","100.03999999999999","100.03999999999999","100.03999999999999"
"205207","100.03999999999999","100.03999999999999","100.03999999999999"
"205284","100.00999999999999","100.00999999999999","100.00999999999999"
"205435","100.07","100.07","100.07"
"205436","100.07","100.07","100.07"
"205515","100.08","100.08","100.08"
"205556","100.05","100.05","100.05"
"205584","100.02","100.02","100.02"
"205665","100.02","100.02","100.02"
"205692","100.06","100.06","100.06"
"205739","100.02","100.02","100.02"
"205774","100.02","100.02","100.02"
"205829","100.03999999999999","100.03999999999999","100.03999999999999"
"205872","100.00999999999999","100.00999999999999","100.00999999999999"
"206394","100.02","100.02","100.02"
"206404","100","100","100"
"206725","100.03","100.03","100.03"
"206879","100.09","100.09","100.09"
"206914","100.00999999999999","100.00999999999999","100.00999999999999"
"206946","100.00999999999999","100.00999999999999","100.00999999999999"
"207114","100.05","100.05","100.05"
"207178","100.00999999999999","100.00999999999999","100.00999999999999"
"207328","100.09","100.09","100.09"
"207388","100.00999999999999","100.00999999999999","100.00999999999999"
"207434","100","100","100"
"207450","100.00999999999999","100.00999999999999","100.00999999999999"
"207463","100.06","100.06","100.06"
"207472","100.07","100.07","100.07"
"207479","100.02","100.02","100.02"
"207587","100.03","100.03","100.03"
"207659","100.12","100.12","100.12"
"207695","100","100","100"
"207821","100.02","100.02","100.02"
"207854","100.03","100.03","100.03"
"208040","100.05","100.05","100.05"
"208211","100.07","100.07","100.07"
"208266","100.06","100.06","100.06"
"208373","100.00999999999999","100.00999999999999","100.00999999999999"
"208594","100","100","100"
"208780","100.00999999999999","100.00999999999999","100.00999999999999"
"208874","100.03999999999999","100.03999999999999","100.03999999999999"
"208933","100.01","100.01","100.01"
"208948","100.03999999999999","100.03999999999999","100.03999999999999"
"209060","100.00999999999999","100.00999999999999","100.00999999999999"
"209420","99.96","99.96","99.96"
"209491","100.06","100.06","100.06"
"209518","100.03999999999999","100.03999999999999","100.03999999999999"
"209537","100.03","100.03","100.03"
"209622","100.00999999999999","100.00999999999999","100.00999999999999"
"209627","100","100","100"
"209758","100.00999999999999","100.00999999999999","100.00999999999999"
"209862","100.02","100.02","100.02"
"209901","100.02","100.02","100.02"
"209978","100.05","100.05","100.05"
"210010","100.00999999999999","100.00999999999999","100.00999999999999"
"210034","100.03","100.03","100.03"
"210246","100.00999999999999","100.00999999999999","100.00999999999999"
"210251","100.00999999999999","100.00999999999999","100.00999999999999"
"210327","100.05","100.05","100.05"
"210519","100.08","100.08","100.08"
"210593","99.99","99.99","99.99"
"210991","100.03","100.03","100.03"
"211105","100.06","100.06","100.06"
"211457","100.05","100.05","100.05"
"211681","100.00999999999999","100.00999999999999","100.00999999999999"
"211692","100.00999999999999","100.00999999999999","100.00999999999999"
"211715","100.02","100.02","100.02"
"211924","100.00999999999999","100.00999999999999","100.00999999999999"
"211977","100.04","100.04","100.04"
"212003","100.05","100.05","100.05"
"212296","100.03999999999999","100.03999999999999","100.03999999999999"
"212454","99.97","99.97","99.97"
"212468","100.03999999999999","100.03999999999999","100.03999999999999"
"212500","100.02","100.02","100.02"
"212945","100.00999999999999","100.00999999999999","100.00999999999999"
"212949","99.99","99.99","99.99"
"212960","100.02","100.02","100.02"
"213130","100.03999999999999","100.03999999999999","100.03999999999999"
"213200","100.05","100.05","100.05"
"213298","100.03999999999999","100.03999999999999","100.03999999999999"
"213461","100.03","100.03","100.03"
"213501","99.99","99.99","99.99"
"213523","100.00999999999999","100.00999999999999","100.00999999999999"
"213587","100.03","100.03","100.03"
"213758","100.02","100.02","100.02"
"213870","100.03999999999999","100.03999999999999","100.03999999999999"
"213876","100.05","100.05","100.05"
"213900","100.08","100.08","100.08"
"214040","100.02","100.02","100.02"
"214066","100.05","100.05","100.05"
"214224","100.07","100.07","100.07"
"214338","100.05","100.05","100.05"
"214431","100.02","100.02","100.02"
"214542","100.06","100.06","100.06"
"214734","100.07000000000001","100.07000000000001","100.07000000000001"
"214844","100.07000000000001","100.07000000000001","100.07000000000001"
"214943","100.00999999999999","100.00999999999999","100.00999999999999"
"214945","100.02","100.02","100.02"
"215107","100.03999999999999","100.03999999999999","100.03999999999999"
"215331","100.03","100.03","100.03"
"215347","100.02","100.02","100.02"
"215495","100.02","100.02","100.02"
"215501","100.03","100.03","100.03"
"215617","99.99","99.99","99.99"
"215673","100","100","100"
"215821","100.02","100.02","100.02"
"215846","100.00999999999999","100.00999999999999","100.00999999999999"
"216080","100.02","100.02","100.02"
"216092","100.04","100.04","100.04"
"216093","100.02","100.02","100.02"
"216098","100.03","100.03","100.03"
"216361","100.02","100.02","100.02"
"216427","100.04","100.04","100.04"
"216465","100","100","100"
"216542","100.02","100.02","100.02"
"216594","100.03","100.03","100.03"
"216606","100.03","100.03","100.03"
"216784","100.02","100.02","100.02"
"216799","100.03","100.03","100.03"
"217066","100.05","100.05","100.05"
"217195","99.99","99.99","99.99"
"217234","100.02","100.02","100.02"
"217251","99.99","99.99","99.99"
"217362","100.00999999999999","100.00999999999999","100.00999999999999"
"217456","100.02","100.02","100.02"
"217512","100.03999999999999","100.03999999999999","100.03999999999999"
"217601","100.06","100.06","100.06"
"217650","100.00999999999999","100.00999999999999","100.00999999999999"
"217783","100.07","100.07","100.07"
"217913","100.02","100.02","100.02"
"218015","100.03999999999999","100.03999999999999","100.03999999999999"
"218065","100.02","100.02","100.02"
"218192","99.99","99.99","99.99"
"218703","100.02","100.02","100.02"
"218795","100.02","100.02","100.02"
"219014","100.05","100.05","100.05"
"219240","99.99000000000001","99.99000000000001","99.99000000000001"
"219336","100.02","100.02","100.02"
"219395","100.00999999999999","100.00999999999999","100.00999999999999"
"219478","100","100","100"
"219691","100","100","100"
"219698","100.00999999999999","100.00999999999999","100.00999999999999"
"219941","100.00999999999999","100.00999999999999","100.00999999999999"
"220141","100.03","100.03","100.03"
"220253","100.05","100.05","100.05"
"220382","100.02","100.02","100.02"
"220467","100.03","100.03","100.03"
"220523","100.03999999999999","100.03999999999999","100.03999999999999"
"220580","100.02","100.02","100.02"
"220603","100.03","100.03","100.03"
"220694","100.03999999999999","100.03999999999999","100.03999999999999"
"220725","100.00999999999999","100.00999999999999","100.00999999999999"
"221182","100.00999999999999","100.00999999999999","100.00999999999999"
"221199","100.00999999999999","100.00999999999999","100.00999999999999"
"221209","100.02","100.02","100.02"
"221213","100.02","100.02","100.02"
"221270","100.00999999999999","100.00999999999999","100.00999999999999"
"221274","100.00999999999999","100.00999999999999","100.00999999999999"
"221301","100.00999999999999","100.00999999999999","100.00999999999999"
"221323","100.03999999999999","100.03999999999999","100.03999999999999"
"221581","100.00999999999999","100.00999999999999","100.00999999999999"
"221779","100.03","100.03","100.03"
"221805","100","100","100"
"221874","100.07","100.07","100.07"
"221989","100.05","100.05","100.05"
"222052","100.03","100.03","100.03"
"222155","100.00999999999999","100.00999999999999","100.00999999999999"
"222241","100.11","100.11","100.11"
"222279","100.05","100.05","100.05"
"222313","100.02","100.02","100.02"
"222526","100","100","100"
"222743","100.02","100.02","100.02"
"222767","100.03","100.03","100.03"
"222805","100.02","100.02","100.02"
"222822","100","100","100"
"222919","99.99","99.99","99.99"
"223052","100.06","100.06","100.06"
"223100","100","100","100"
"223161","100.00999999999999","100.00999999999999","100.00999999999999"
"223183","100.07000000000001","100.07000000000001","100.07000000000001"
"223190","100.00999999999999","100.00999999999999","100.00999999999999"
"223371","100.00999999999999","100.00999999999999","100.00999999999999"
"223520","100.02","100.02","100.02"
"223563","100","100","100"
"223596","100.00999999999999","100.00999999999999","100.00999999999999"
"223711","100.02","100.02","100.02"
"223779","100","100","100"
"223815","100.03999999999999","100.03999999999999","100.03999999999999"
"223877","100.05","100.05","100.05"
"223928","100.01","100.01","100.01"
"224085","100.02","100.02","100.02"
"224190","100.02","100.02","100.02"
"224362","100.05","100.05","100.05"
"224586","100","100","100"
"224628","100.00999999999999","100.00999999999999","100.00999999999999"
"224676","100","100","100"
"224690","100.03999999999999","100.03999999999999","100.03999999999999"
"225006","100","100","100"
"225045","100","100","100"
"225275","100.03","100.03","100.03"
"225350","100.03","100.03","100.03"
"225355","100.00999999999999","100.00999999999999","100.00999999999999"
"225452","100.00999999999999","100.00999999999999","100.00999999999999"
"225483","100.02","100.02","100.02"
"225846","100.06","100.06","100.06"
"225859","100.07","100.07","100.07"
"225907","100","100","100"
"226162","99.97","99.97","99.97"
"226325","100","100","100"
"226446","100.03","100.03","100.03"
"226537","100.02","100.02","100.02"
"226584","99.98","99.98","99.98"
"226598","100.00999999999999","100.00999999999999","100.00999999999999"
"226602","100.03","100.03","100.03"
"226825","100.02","100.02","100.02"
"227031","100.03999999999999","100.03999999999999","100.03999999999999"
"227084","100.00999999999999","100.00999999999999","100.00999999999999"
"227211","100","100","100"
"227298","100.05","100.05","100.05"
"227516","100.05","100.05","100.05"
"227604","100.01","100.01","100.01"
"227702","100.01","100.01","100.01"
"227941","100.07","100.07","100.07"
"228189","100.03","100.03","100.03"
"228289","100.02","100.02","100.02"
"228365","100.00999999999999","100.00999999999999","100.00999999999999"
"228457","100.02","100.02","100.02"
"228608","100.03999999999999","100.03999999999999","100.03999999999999"
"228612","100","100","100"
"228711","99.98","99.98","99.98"
"228777","100.05","100.05","100.05"
"228788","100.03","100.03","100.03"
"229312","100.00999999999999","100.00999999999999","100.00999999999999"
"229554","100","100","100"
"229658","100.03","100.03","100.03"
"229727","99.99","99.99","99.99"
"229829","100.03","100.03","100.03"
"229840","100.03","100.03","100.03"
"229853","100.00999999999999","100.00999999999999","100.00999999999999"
"229900","100.06","100.06","100.06"
"230079","100.01","100.01","100.01"
"230145","100.00999999999999","100.00999999999999","100.00999999999999"
"230170","100.03","100.03","100.03"
"230233","100.05","100.05","100.05"
"230234","100.05","100.05","100.05"
"230279","100.02","100.02","100.02"
"230314","100.00999999999999","100.00999999999999","100.00999999999999"
"230454","100.00999999999999","100.00999999999999","100.00999999999999"
"230473","100.02","100.02","100.02"
"230500","100.02","100.02","100.02"
"230593","100.02","100.02","100.02"
"230628","100.02","100.02","100.02"
"230744","100.02","100.02","100.02"
"231219","100.00999999999999","100.00999999999999","100.00999999999999"
"231388","100","100","100"
"231527","100","100","100"
"231536","100.00999999999999","100.00999999999999","100.00999999999999"
"231593","100.06","100.06","100.06"
"231946","100","100","100"
"231959","100.00999999999999","100.00999999999999","100.00999999999999"
"232117","99.99","99.99","99.99"
"232251","100.02","100.02","100.02"
"232290","100.03","100.03","100.03"
"232331","100.02","100.02","100.02"
"232424","100.02","100.02","100.02"
"232742","100","100","100"
"232817","100.02","100.02","100.02"
"232894","100.03999999999999","100.03999999999999","100.03999999999999"
"233007","99.98","99.98","99.98"
"233019","100.00999999999999","100.00999999999999","100.00999999999999"
"233039","100.06","100.06","100.06"
"233355","100.03","100.03","100.03"
"233366","100.02","100.02","100.02"
"233434","100.02","100.02","100.02"
"233620","100.03","100.03","100.03"
"233705","100.02","100.02","100.02"
"233778","100.02","100.02","100.02"
"233784","99.98","99.98","99.98"
"233957","100.00999999999999","100.00999999999999","100.00999999999999"
"233979","100.03999999999999","100.03999999999999","100.03999999999999"
"234024","100.01","100.01","100.01"
"234051","100.00999999999999","100.00999999999999","100.00999999999999"
"234136","100.03999999999999","100.03999999999999","100.03999999999999"
"234152","100.05","100.05","100.05"
"234213","100.03","100.03","100.03"
"234281","100.02","100.02","100.02"
"234347","100.07","100.07","100.07"
"234377","100.03","100.03","100.03"
"234453","100.03","100.03","100.03"
"234494","100.00999999999999","100.00999999999999","100.00999999999999"
"234521","100.00999999999999","100.00999999999999","100.00999999999999"
